Rank,Term,P-value,Z-score,Combined Score,Genes,Adjusted P-value,Old P-value,Old Adjusted P-value
55,pyrimidine nucleobase biosynthetic process (GO:0019856),1.9211817867641287e-05,85.76430976430976,931.3991136599219,"['CAD', 'CTPS1', 'UMPS', 'DHODH']",0.0015093295027921187,0,0
56,Notch receptor processing (GO:0007220),1.92358789613925e-05,26.827247191011235,291.3099231410722,"['PSENEN', 'ADAM17', 'NCSTN', 'ADAM10', 'PSEN1']",0.0015093295027921187,0,0
57,positive regulation of cytokine production (GO:0001819),1.9775592108967067e-05,2.3835643275303084,25.816533256688125,"['ITK', 'DHX9', 'LPL', 'PIK3CD', 'BRCA1', 'RASGRP1', 'HSPD1', 'HYAL2', 'CYP1B1', 'EP300', 'NLRP3', 'FADD', 'PIBF1', 'SPTBN1', 'TGFB1', 'FZD5', 'PDE4D', 'SERPINF2', 'WNT5A', 'EIF2AK2', 'CYBA', 'ISG15', 'TICAM1', 'RUNX1', 'NFKB2', 'ADAM17', 'CD40LG', 'PTPRC', 'IRF4', 'IRF1', 'LEP', 'POLR1C', 'POLR3F']",0.0015244552934526544,0,0
58,positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552),2.1775332141796713e-05,8.606538895152198,92.38889521724013,"['TGFB1', 'CD19', 'KIT', 'PDGFB', 'FPR2', 'PRKD1', 'TEK', 'FGFR3']",0.0016496691281216338,0,0
59,regulation of receptor signaling pathway via JAK-STAT (GO:0046425),2.343781218408977e-05,6.156577885391445,65.6362614851661,"['GHR', 'PTPRC', 'ERBB4', 'CENPJ', 'LEP', 'KIT', 'CYP1B1', 'VHL', 'F2', 'JAK3']",0.0017455211311337363,0,0
60,protein maturation (GO:0051604),2.5720765045134585e-05,3.9543375831485585,41.79027755778162,"['PSENEN', 'ISCA1', 'GALNT2', 'F12', 'ADAM10', 'PSEN1', 'PHEX', 'HSPD1', 'ADAM17', 'NCSTN', 'PITRM1', 'DNAJB11', 'CPE', 'CASP2', 'NAA15']",0.0018836173601386895,0,0
61,cellular response to type I interferon (GO:0071357),2.7004804054650437e-05,4.8852325904399665,51.39018361865652,"['IFITM3', 'OAS1', 'IRF4', 'STAT1', 'IRF1', 'IRF2', 'IRF8', 'ADAR', 'ISG15', 'IRF9', 'JAK1', 'IFNAR1']",0.0019138565970344198,0,0
62,type I interferon signaling pathway (GO:0060337),2.7004804054650437e-05,4.8852325904399665,51.39018361865652,"['IFITM3', 'OAS1', 'IRF4', 'STAT1', 'IRF1', 'IRF2', 'IRF8', 'ADAR', 'ISG15', 'IRF9', 'JAK1', 'IFNAR1']",0.0019138565970344198,0,0
63,regulation of neuron projection arborization (GO:0150011),2.7911732671189212e-05,14.32020997375328,150.1683582238016,"['MACF1', 'NTNG2', 'DLG4', 'WNT5A', 'DVL3', 'MFSD2A']",0.0019467325929715144,0,0
64,heme biosynthetic process (GO:0006783),3.315277125082295e-05,10.032282282282281,103.47681433901194,"['ALAD', 'FECH', 'UROD', 'ALB', 'CPOX', 'FXN', 'COX10']",0.0022411273365556313,0,0
65,negative regulation of cyclin-dependent protein kinase activity (GO:1904030),3.315277125082295e-05,10.032282282282281,103.47681433901194,"['CDKN1C', 'CEBPA', 'APC', 'CDKN2A', 'PTEN', 'NR2F2', 'MEN1']",0.0022411273365556313,0,0
66,interferon-gamma-mediated signaling pathway (GO:0060333),4.316421819972376e-05,4.622795664132018,46.461401758838505,"['CAMK2B', 'CIITA', 'OAS1', 'IFNGR1', 'IRF4', 'STAT1', 'IRF1', 'IRF2', 'IRF8', 'MID1', 'IRF9', 'JAK1']",0.002873690526811912,0,0
67,sodium ion transport (GO:0006814),4.437870220411395e-05,3.9788219128980225,39.87874084357131,"['SLC24A4', 'NEDD4L', 'SLC5A1', 'SLC4A4', 'SLC6A3', 'SCNN1G', 'SLC6A9', 'SCN11A', 'SCN8A', 'SCNN1B', 'SCN4A', 'FGF13', 'SCN3A', 'HCN2']",0.002910448022162339,0,0
68,positive regulation of developmental process (GO:0051094),4.5275951671862364e-05,2.9185662735433904,29.193643655910247,"['CAMK2B', 'PRKN', 'TFRC', 'EDN3', 'SERPINF2', 'WNT5A', 'PDGFB', 'PSEN1', 'MAD2L2', 'NEUROD2', 'REST', 'BMP1', 'DLG4', 'DLG5', 'LEP', 'DAG1', 'AGR2', 'DVL3', 'VHL', 'DNM1L', 'FGFR1']",0.00291302184473691,0,0
69,cytokine-mediated signaling pathway (GO:0019221),4.574385691553182e-05,1.920641664680463,19.19192166082486,"['IFITM3', 'ARF1', 'CIITA', 'SPI1', 'PIK3CD', 'ADAR', 'TNFRSF13C', 'GHR', 'GRB10', 'LEPR', 'CASP1', 'IKBKG', 'PRKACA', 'JAK3', 'TNFRSF4', 'JAK1', 'JAGN1', 'IFNGR1', 'IL11RA', 'LIFR', 'IRAK4', 'MID1', 'ADAM17', 'OAS1', 'LCK', 'IRF4', 'IRF1', 'KIT', 'IRF2', 'IRF8', 'SQSTM1', 'TP53', 'IRF9', 'IFNAR1', 'CAMK2B', 'CEBPA', 'FPR1', 'PDGFB', 'TNFRSF11B', 'MUC1', 'TGFB1', 'STAT1', 'TNFRSF9', 'FN1', 'MSN', 'ISG15', 'POMC', 'CD40LG', 'LEP', 'VIM']",0.00291302184473691,0,0
70,regulation of apoptotic process (GO:0042981),5.125295092487314e-05,1.8290681671689633,18.068884041720413,"['DDX3X', 'TFRC', 'CD3E', 'COMP', 'FLCN', 'PIDD1', 'CCND2', 'CASP8', 'CASP10', 'TRIM2', 'ARHGDIA', 'CASP1', 'CYP1B1', 'PROK2', 'CASP2', 'DNM1L', 'JAK3', 'PSENEN', 'WNT5A', 'ADAM10', 'FOXL2', 'DNM2', 'SFRP4', 'SHQ1', 'KCNMA1', 'PHIP', 'ARHGEF1', 'RAF1', 'ATF6', 'SQSTM1', 'FXN', 'TP53', 'SLC27A4', 'PRKN', 'VCP', 'RPL10', 'PSEN1', 'STK4', 'NDRG1', 'FGD1', 'HSPD1', 'NCSTN', 'PDCD10', 'FADD', 'VHL', 'STIL', 'CRADD', 'STAT1', 'TBX3', 'SETX', 'REST', 'UFM1', 'CD40LG', 'APC', 'ALB', 'NAA15', 'TEK']",0.003176987261245043,0,0
71,positive regulation of reactive oxygen species metabolic process (GO:2000379),5.133502402102824e-05,5.523975083297117,54.56106039080317,"['TGFB1', 'PDGFB', 'RAB27A', 'CYBA', 'MAPT', 'FPR2', 'F2', 'TP53', 'TGFBR2', 'GRIN1']",0.003176987261245043,0,0
72,bone development (GO:0060348),5.402329404335739e-05,6.250127430277434,61.414347349794866,"['VKORC1', 'SKI', 'SFRP4', 'PTPRC', 'LRP5', 'GNAS', 'SBDS', 'FGFR3', 'TP53']",0.00320781559495287,0,0
73,digestive tract development (GO:0048565),5.402329404335739e-05,6.250127430277434,61.414347349794866,"['NIPBL', 'TGFB2', 'EDNRB', 'SALL1', 'CDX2', 'KIT', 'AGR2', 'RARB', 'MEGF8']",0.00320781559495287,0,0
74,negative regulation of blood coagulation (GO:0030195),5.402329404335739e-05,6.250127430277434,61.414347349794866,"['THBD', 'F12', 'SERPINF2', 'PDGFB', 'SERPING1', 'PLAT', 'GP1BA', 'F2', 'KLKB1']",0.00320781559495287,0,0
75,positive regulation of nucleic acid-templated transcription (GO:1903508),5.683683028823216e-05,2.009828558244051,19.646729404766855,"['CDKN1C', 'CIITA', 'KMT2A', 'PDGFB', 'LRP5', 'HOXC13', 'BRCA1', 'PSEN1', 'BRCA2', 'SALL1', 'MECOM', 'ZMIZ1', 'NUP85', 'ERBB4', 'DVL3', 'INPP5K', 'EP300', 'NDP', 'SOST', 'VHL', 'SMARCC1', 'BRPF1', 'SMAD3', 'TGFB1', 'STAT1', 'TFE3', 'WNT5A', 'PAX6', 'FOXL2', 'NR2F2', 'FLI1', 'RUNX1', 'DNM2', 'MAD2L2', 'REST', 'MAFB', 'KAT6B', 'IRF4', 'IRF1', 'PHIP', 'TCF3', 'NAA15', 'TP53']",0.0033298804304865612,0,0
76,activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919),5.90579715446496e-05,4.126333866880086,40.17807583997126,"['VCP', 'SMAD3', 'CRADD', 'HSPD1', 'PIDD1', 'NLRP12', 'CASP8', 'CASP10', 'LCK', 'CASP1', 'CASP2', 'MAPT', 'FADD']",0.0034144832495682943,0,0
77,negative regulation of macromolecule metabolic process (GO:0010605),6.011898716652912e-05,2.773955086709822,26.960582225828244,"['PRKN', 'TGFB2', 'SPI1', 'TGFB1', 'VDR', 'PDGFB', 'ADAM10', 'PSEN1', 'GATA2', 'CD3E', 'RUNX1', 'RBL2', 'CLDN5', 'FLCN', 'REST', 'PDCD10', 'DLG4', 'TCEAL1', 'MAPT', 'VHL', 'ZNF148', 'LDLR']",0.003430686098827649,0,0
78,iron ion transport (GO:0006826),6.162126085978334e-05,5.385593220338983,52.21065287965266,"['ATP6V1A', 'TFRC', 'ABCB7', 'SLC11A2', 'TCIRG1', 'SLC39A14', 'ATP6V0C', 'DNM2', 'ATP6V0A1', 'RAB11B']",0.003438806732204444,0,0
79,porphyrin-containing compound biosynthetic process (GO:0006779),6.22023141349928e-05,8.851086380498145,85.72381915809406,"['ALAD', 'FECH', 'UROD', 'ALB', 'CPOX', 'FXN', 'COX10']",0.003438806732204444,0,0
80,cellular glucan metabolic process (GO:0006073),6.542129907061735e-05,17.882958801498127,172.29627574878498,"['UGP2', 'GBE1', 'PHKA1', 'PHKB', 'PYGL']",0.003438806732204444,0,0
81,hematopoietic stem cell proliferation (GO:0071425),6.542129907061735e-05,17.882958801498127,172.29627574878498,"['WNT2B', 'MECOM', 'WNT5A', 'ETV6', 'RUNX1']",0.003438806732204444,0,0
82,cellular response to cytokine stimulus (GO:0071345),6.618547245714683e-05,2.0318522412868347,19.552614833550862,"['CEBPA', 'ASAH1', 'DHX9', 'FPR1', 'PIK3CD', 'BRCA1', 'GHR', 'MUC1', 'HYAL2', 'GRB10', 'LEPR', 'CASP1', 'INPP5K', 'PRKACA', 'LDLRAP1', 'JAK3', 'JAK1', 'SMAD3', 'TGFB1', 'IFNGR1', 'STAT1', 'IL11RA', 'WNT5A', 'FN1', 'ERBIN', 'LIFR', 'IRAK4', 'RHOA', 'CDK9', 'POMC', 'NLRP12', 'OAS1', 'LCK', 'IRF4', 'IRF1', 'KIT', 'IRF8', 'VIM', 'TP53', 'IFNAR1', 'NFE2L2']",0.003438806732204444,0,0
83,gluconeogenesis (GO:0006094),6.649225920763493e-05,6.0544935101580135,58.23469186135295,"['RBP4', 'TPI1', 'GOT2', 'ALDOB', 'PCK1', 'SLC37A4', 'SLC25A12', 'SLC39A14', 'FBP1']",0.003438806732204444,0,0
84,hexose metabolic process (GO:0019318),6.649225920763493e-05,6.0544935101580135,58.23469186135295,"['GALT', 'OAS1', 'PMM2', 'SORD', 'ALDOB', 'PCK1', 'SLC37A4', 'FBP1', 'HK1']",0.003438806732204444,0,0
85,response to metal ion (GO:0010038),6.710013447210331e-05,4.387047238804538,42.15656055808033,"['PPP2CA', 'ATP7B', 'SLC34A1', 'HAAO', 'SLC11A2', 'KCNMA1', 'NEDD4L', 'ITPR3', 'MAPT', 'SLC25A12', 'FXN', 'NDRG1']",0.003438806732204444,0,0
86,regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079),6.735130901259467e-05,4.066318314765519,39.05937930034347,"['CDKN1C', 'CEBPA', 'CDKN2A', 'CCNF', 'PTEN', 'PDGFB', 'CDC6', 'NR2F2', 'ACTB', 'ADAM17', 'CCND2', 'APC', 'MEN1']",0.003438806732204444,0,0
87,positive regulation of signal transduction (GO:0009967),6.80874341606251e-05,2.4993329735124292,23.980394774623708,"['MACF1', 'SMARCB1', 'ITGB3', 'PTEN', 'TXNDC15', 'SALL1', 'ZMIZ1', 'PDCD10', 'RSPO2', 'GRB10', 'EP300', 'ITGAV', 'RSPO1', 'JAG2', 'TGFB2', 'CRADD', 'SLC39A14', 'GRIN1', 'SKI', 'MN1', 'PTPRC', 'DLG4', 'DLG5', 'PHIP', 'TEK', 'ATP6V0C']",0.003438806732204444,0,0
88,regulation of cell differentiation (GO:0045595),7.197181596413986e-05,3.0029663700296636,28.646004785235064,"['APC2', 'TGFB1', 'EDN3', 'SERPINF2', 'EIF2AK2', 'KLHL41', 'RUNX1', 'CDK9', 'PPP2CA', 'REST', 'MAFB', 'APC', 'PPP2R1A', 'DAG1', 'TAF8', 'VHL', 'PRKACA', 'RAF1', 'FGFR1']",0.0035936836289367107,0,0
89,positive regulation of receptor signaling pathway via JAK-STAT (GO:0046427),7.97286877594136e-05,6.883427282976324,64.95808476207486,"['GHR', 'ERBB4', 'CENPJ', 'LEP', 'KIT', 'CYP1B1', 'F2', 'PIBF1']",0.003936268022638914,0,0
90,positive regulation of cysteine-type endopeptidase activity (GO:2001056),8.494358843199608e-05,4.648966373879869,43.577194102556405,"['BCAP31', 'REST', 'DDX3X', 'CASP8', 'ASPH', 'CASP1', 'NLRP3', 'FOXL2', 'FADD', 'GRIN2B', 'GRIN1']",0.004147134750779898,0,0
91,positive regulation of programmed cell death (GO:0043068),9.152458593018332e-05,2.359182067719929,21.937805025611265,"['DDX3X', 'PRF1', 'PSEN1', 'STK4', 'FGD1', 'HSPD1', 'FLCN', 'PIDD1', 'NCSTN', 'CASP8', 'CYP1B1', 'CASP2', 'FADD', 'DNM1L', 'PSENEN', 'CRADD', 'FOXL2', 'DNM2', 'SFRP4', 'REST', 'SHQ1', 'APC', 'KCNMA1', 'ARHGEF1', 'ATF6', 'TP53', 'SQSTM1', 'SLC27A4']",0.004311058473044167,0,0
92,amyloid precursor protein metabolic process (GO:0042982),9.222564780749924e-05,10.738470191226098,99.77405052794202,"['PSENEN', 'ADAM17', 'NCSTN', 'ADAM10', 'PSEN1', 'LDLRAP1']",0.004311058473044167,0,0
93,positive regulation of stress-activated protein kinase signaling cascade (GO:0070304),9.222564780749924e-05,10.738470191226098,99.77405052794202,"['LYN', 'TGFB2', 'RNF13', 'PDCD10', 'EIF2AK2', 'MID1']",0.004311058473044167,0,0
94,regulation of transforming growth factor beta production (GO:0071634),9.222564780749924e-05,10.738470191226098,99.77405052794202,"['TGFB2', 'SMAD3', 'SERPINF2', 'FN1', 'ITGAV', 'LTBP1']",0.004311058473044167,0,0
95,cellular protein modification process (GO:0006464),9.876084668089888e-05,1.6663423938474013,15.368358160967494,"['PRKCSH', 'CCNF', 'PTEN', 'PIK3CD', 'PLOD2', 'CD3G', 'PLAT', 'DMP1', 'PHEX', 'CDH2', 'PPP2R1A', 'WDR5', 'PRKACA', 'PRKACB', 'JAK3', 'PRKG1', 'JAK1', 'MEN1', 'PPP1R12A', 'COG7', 'STRADA', 'ADAM10', 'PPP2R5D', 'WIPI2', 'KLHL41', 'DDB2', 'TGFBR2', 'PRKAR1B', 'LOX', 'LCK', 'BTK', 'PRKD1', 'CAMK2B', 'BRSK2', 'EPB42', 'EPAS1', 'WDR45B', 'CUL3', 'PDGFB', 'WNK4', 'STK4', 'LTBP1', 'GRK1', 'PPP2CA', 'HLCS', 'MAPK1', 'VHL', 'LYN', 'PLK4', 'CDK19', 'TGFB2', 'TGFB1', 'PMM2', 'FN1', 'EIF2AK2', 'KLHL3', 'ISG15', 'RAB11A', 'RAB11B', 'CDK9', 'PDP1', 'COL3A1', 'PTPRC', 'CTH', 'ALB', 'STT3A', 'CPE', 'FBXL3', 'CD247', 'COQ8A', 'CUL4B', 'FGFR1']",0.004567949055956522,0,0
96,B cell receptor signaling pathway (GO:0050853),0.00010020162776074985,6.618333188795421,60.94377040189322,"['ITK', 'CD79A', 'PTPRC', 'LCK', 'CD19', 'BTK', 'PIK3CD', 'MS4A1']",0.0045863120039659885,0,0
97,cation transport (GO:0006812),0.00010623093475538752,2.812764378478664,25.736499296221606,"['CHRNB1', 'KCNJ6', 'TMEM63C', 'SLC11A2', 'NEDD4L', 'SLC5A1', 'SLC4A4', 'SLC6A3', 'GRIN1', 'SCNN1G', 'SLC6A9', 'SCN11A', 'SCN8A', 'SCNN1B', 'KCNMA1', 'ANO10', 'SCN4A', 'FGF13', 'SCN3A', 'SLC18A2']",0.004812151827991472,0,0
98,negative regulation of fatty acid biosynthetic process (GO:0045717),0.0001080182550584096,15.327447833065811,139.98880467924903,"['ACADVL', 'ERLIN1', 'BRCA1', 'ERLIN2', 'PIBF1']",0.004843185844149508,0,0
99,positive regulation of T cell activation (GO:0050870),0.00011621671050901494,4.107641697675673,37.215455247396235,"['CD40LG', 'PTPRC', 'TFRC', 'CD81', 'ZMIZ1', 'LCK', 'LEP', 'RHOH', 'TNFRSF13C', 'CD3E', 'JAK3', 'HSPD1']",0.005158143696733451,0,0
100,hexose catabolic process (GO:0019320),0.0001250887521733907,28.58511036288814,256.8797242480706,"['GALE', 'GALT', 'LRP5', 'PGM2L1']",0.005388627225979203,0,0
101,"Notch receptor processing, ligand-dependent (GO:0035333)",0.0001250887521733907,28.58511036288814,256.8797242480706,"['PSENEN', 'NCSTN', 'ADAM10', 'PSEN1']",0.005388627225979203,0,0
102,pyrimidine ribonucleotide biosynthetic process (GO:0009220),0.0001250887521733907,28.58511036288814,256.8797242480706,"['CAD', 'CTPS1', 'UMPS', 'DHODH']",0.005388627225979203,0,0
103,positive regulation of macromolecule metabolic process (GO:0010604),0.00012703057893553393,2.1160444665671148,18.983209951878948,"['PRKN', 'DDX3X', 'TFRC', 'PDGFB', 'PIK3CD', 'BRCA1', 'PSEN1', 'GATA2', 'CD3E', 'PDCD10', 'AGR2', 'MAPK1', 'ATAD1', 'GSN', 'SMAD3', 'TGFB1', 'RPS7', 'IFNGR1', 'VDR', 'RPL23', 'RDX', 'WNT5A', 'FN1', 'RAB27A', 'MSN', 'PAX6', 'TICAM1', 'NR5A1', 'CLDN5', 'SFRP4', 'ACTA1', 'KRAS', 'TP53', 'NFE2L2']",0.00541914916352171,0,0
104,regulation of collagen biosynthetic process (GO:0032965),0.00012970497109173325,9.911914856796747,88.71409750851289,"['CIITA', 'TGFB1', 'SERPINF2', 'VIM', 'F2', 'RUNX1']",0.00548003502862573,0,0
105,regulation of protein import into nucleus (GO:0042306),0.00015426333605085375,6.1449508777580935,53.933308679717726,"['UFM1', 'SMAD3', 'TGFB1', 'JUP', 'HYAL2', 'RAB23', 'SUFU', 'PSEN1']",0.0064555533200709656,0,0
106,collagen fibril organization (GO:0030199),0.00015913094542824963,3.6904314357321875,32.27571302451958,"['CRTAP', 'TGFB2', 'LAMB3', 'SERPINF2', 'P3H2', 'PLOD2', 'COL3A1', 'BMP1', 'LOX', 'COL6A2', 'COL6A1', 'SERPINH1', 'CYP1B1']",0.006527557098826739,0,0
107,negative regulation of cell growth (GO:0030308),0.00016044063875131722,3.1432412865859964,27.46434274451691,"['TGFB2', 'SMAD3', 'TGFB1', 'DDX3X', 'CDKN2A', 'FHL1', 'DNAJB2', 'PPP2CA', 'FLCN', 'PPP2R1A', 'MYL2', 'HYAL2', 'MSX1', 'FGF13', 'TP53', 'FBP1']",0.006527557098826739,0,0
108,negative regulation of growth (GO:0045926),0.00016044063875131722,3.1432412865859964,27.46434274451691,"['TGFB2', 'SMAD3', 'TGFB1', 'DDX3X', 'CDKN2A', 'FHL1', 'DNAJB2', 'PPP2CA', 'FLCN', 'PPP2R1A', 'MYL2', 'HYAL2', 'MSX1', 'TP53', 'FGFR3', 'FBP1']",0.006527557098826739,0,0
109,peptidyl-tyrosine modification (GO:0018212),0.00016756906919367613,4.681650700073692,40.70280928740569,"['LYN', 'LCK', 'ERBB4', 'KIT', 'BTK', 'PDGFB', 'TEK', 'JAK3', 'FGFR3', 'FGFR1']",0.006709905735188236,0,0
110,regulation of fibrinolysis (GO:0051917),0.00016906885062953973,13.410814606741573,116.47566771755679,"['THBD', 'F12', 'SERPINF2', 'F2', 'KLKB1']",0.006709905735188236,0,0
111,negative regulation of protein serine/threonine kinase activity (GO:0071901),0.00017088263692234117,3.920312982600638,34.006886575941415,"['CDKN1C', 'LYN', 'CEBPA', 'PRKAR1B', 'APC', 'CDKN2A', 'HYAL2', 'PTEN', 'LRP5', 'INPP5K', 'NR2F2', 'MEN1']",0.006709905735188236,0,0
112,activation of protein kinase activity (GO:0032147),0.00017103082438349625,3.272382920110193,28.38355895411006,"['CHRNA3', 'TGFB2', 'STRADA', 'ITGB3', 'WNT5A', 'PDGFB', 'STK4', 'ADCY6', 'TGFBR2', 'GHR', 'PRKAR1B', 'LEP', 'PRKACA', 'PRKACB', 'PIBF1']",0.006709905735188236,0,0
113,glycogen metabolic process (GO:0005977),0.00018194541752006502,7.163663663663663,61.69206610109356,"['UGP2', 'GBE1', 'AGL', 'PHKA1', 'PHKB', 'PYGL', 'PGM2L1']",0.0070749395095855375,0,0
114,positive regulation of phosphorylation (GO:0042327),0.00018469050507500403,2.379133897963299,20.453007477708034,"['TFRC', 'ITGB3', 'FPR2', 'PSEN1', 'STK4', 'SLC4A4', 'RASGRP1', 'FLCN', 'CCND2', 'ERBB4', 'LEPR', 'DVL3', 'RSPO1', 'LYN', 'TGFB1', 'AXIN2', 'F2', 'ADAM17', 'LEP', 'KIT', 'KRAS', 'TEK', 'FGFR3', 'MET', 'FGFR1']",0.0071092279670914565,0,0
115,central nervous system development (GO:0007417),0.00018606308971677685,2.332109672940304,20.03148054385684,"['PRKN', 'FOXG1', 'PTEN', 'SLC2A1', 'NIPBL', 'UGP2', 'CDH2', 'NPTX1', 'MNX1', 'MFSD2A', 'EIF2B5', 'GSN', 'PROP1', 'CTNS', 'FOXJ1', 'PAX6', 'EML1', 'GRIN2B', 'GRHL2', 'TBX3', 'GRIN1', 'TGFBR2', 'ALDH3A2', 'UFM1', 'ALDH5A1', 'POMK']",0.0071092279670914565,0,0
116,glutamine family amino acid metabolic process (GO:0009064),0.00018916953764992048,5.932745014189636,50.860633479243226,"['GLUD1', 'ALDH5A1', 'CPS1', 'CAD', 'GOT2', 'PYCR2', 'ALDH18A1', 'GLUL']",0.007165611624428884,0,0
117,positive regulation of multicellular organismal process (GO:0051240),0.0001912101578537343,2.147178727294173,18.38443935396219,"['ITK', 'FH', 'TFRC', 'THRA', 'EPAS1', 'PDGFB', 'PIK3CD', 'GHR', 'CPT2', 'TBXA2R', 'GRB10', 'LEPR', 'INPP5K', 'TGFB2', 'SMAD3', 'TGFB1', 'VDR', 'WNT5A', 'EIF2AK2', 'FOXJ1', 'AXIN2', 'TSHR', 'TGFBR2', 'MAD2L2', 'GATM', 'REST', 'BMP1', 'APC', 'IRF4', 'LEP', 'GNAS']",0.007181003706062466,0,0
118,dicarboxylic acid metabolic process (GO:0043648),0.00019517726443744093,4.581800697199182,39.135919666287734,"['DHFR', 'FH', 'ALDH5A1', 'SHMT2', 'GPT2', 'HAAO', 'GOT2', 'OGDH', 'ALDH18A1', 'PCK1']",0.007267872033373859,0,0
119,extracellular matrix organization (GO:0030198),0.00020574838655437394,2.2360913223420855,18.981858490903186,"['ITGB3', 'PDGFB', 'DMP1', 'PLOD2', 'NDNF', 'COMP', 'CTSK', 'DAG1', 'SERPINH1', 'CYP1B1', 'ITGAV', 'CRTAP', 'TGFB2', 'GSN', 'TGFB1', 'LAMB3', 'ITGA3', 'SERPINF2', 'P3H2', 'FN1', 'ADAM10', 'COLQ', 'COL3A1', 'BMP1', 'LOX', 'COL6A2', 'COL6A1', 'KLKB1']",0.007597129500167387,0,0
120,Ras protein signal transduction (GO:0007265),0.0002093069062379969,2.93995444191344,24.906438305876904,"['CDKN2A', 'ARHGAP29', 'RHOH', 'RASGRP1', 'RHOA', 'EPS8', 'NRAS', 'RIT1', 'MRAS', 'ARHGDIA', 'RAC2', 'PLCE1', 'ARHGEF1', 'SHOC2', 'KRAS', 'PRKD1', 'TP53']",0.007664121216747986,0,0
121,regulation of organelle organization (GO:0033043),0.00021842665048603992,3.804609952701352,32.06928669219094,"['PRKN', 'LMAN1', 'ZEB2', 'PDCD10', 'RDX', 'EP300', 'MAPK1', 'MSN', 'MYO5A', 'MAPT', 'DNM1L', 'SQSTM1']",0.007931956216823632,0,0
122,cellular response to fibroblast growth factor stimulus (GO:0044344),0.00022338807910225487,3.549728752260398,29.841149849365987,"['TIA1', 'GALNT3', 'NDNF', 'SETX', 'SPRED2', 'RAB14', 'HNRNPH1', 'HYAL2', 'ANOS1', 'MAPK1', 'SHOC2', 'FGFR3', 'FGFR1']",0.007962179676014784,0,0
123,negative regulation of intracellular signal transduction (GO:1902532),0.00022575370133660774,2.569444983128418,21.5732295848093,"['LYN', 'SPI1', 'DDX3X', 'STAT1', 'PDE4D', 'NPRL3', 'ITPR1', 'PTEN', 'RHOH', 'TSC1', 'CYLD', 'FLCN', 'NLRP12', 'CASP8', 'PDE10A', 'HYAL2', 'DLG5', 'DAG1', 'PDE3A', 'INPP5K', 'NLRP3']",0.007962179676014784,0,0
124,mitochondrial respiratory chain complex I assembly (GO:0032981),0.00022650715964994266,4.486111111111111,37.65073726618251,"['TIMMDC1', 'NDUFB10', 'NUBPL', 'NDUFAF4', 'NDUFA10', 'NDUFB3', 'NDUFA1', 'NDUFS1', 'TMEM126B', 'NDUFAF1']",0.007962179676014784,0,0
125,NADH dehydrogenase complex assembly (GO:0010257),0.00022650715964994266,4.486111111111111,37.65073726618251,"['TIMMDC1', 'NDUFB10', 'NUBPL', 'NDUFAF4', 'NDUFA10', 'NDUFB3', 'NDUFA1', 'NDUFS1', 'TMEM126B', 'NDUFAF1']",0.007962179676014784,0,0
126,regulation of lymphocyte apoptotic process (GO:0070228),0.00024130108587405155,21.437710437710436,178.56466059847432,"['LYN', 'BTK', 'CD3G', 'JAK3']",0.008414896597861767,0,0
127,"negative regulation of transcription, DNA-templated (GO:0045892)",0.00024675826548696105,1.6449045239326128,13.664388645330439,"['CDKN1C', 'CIITA', 'SPI1', 'THRA', 'GFI1', 'IKZF1', 'BRCA1', 'IKZF5', 'FLCN', 'NIPBL', 'SALL1', 'EDNRB', 'MECOM', 'SUFU', 'CHMP1A', 'EP300', 'TNFRSF4', 'MEN1', 'MLIP', 'RPL23', 'WNT5A', 'KCTD1', 'FOXL2', 'PAX6', 'ETV6', 'RUNX1', 'ZEB2', 'KAT6B', 'IRF1', 'IRF2', 'IRF8', 'RARB', 'TP53', 'FBP1', 'HMX1', 'PRKN', 'CEBPA', 'MAGEL2', 'RPL10', 'MAX', 'SATB1', 'FOXG1', 'PDGFB', 'NEDD4L', 'PSEN1', 'MUC1', 'HSF4', 'INPP5K', 'VHL', 'ZNF148', 'ZBTB18', 'TGFB1', 'SMAD3', 'CDX2', 'STAT1', 'VDR', 'CDKN2A', 'FOXJ1', 'NR0B1', 'NR2F2', 'TBX3', 'SKI', 'MAD2L2', 'REST', 'CNOT1', 'TCF3']",0.008537447390155172,0,0
128,amyloid precursor protein catabolic process (GO:0042987),0.0002533265479201631,11.920099875156055,98.70833493228595,"['PSENEN', 'ADAM17', 'NCSTN', 'ADAM10', 'PSEN1']",0.008628812802799974,0,0
129,renal absorption (GO:0070293),0.0002533265479201631,11.920099875156055,98.70833493228595,"['GSN', 'HYAL2', 'KCNQ1', 'WNK4', 'KLHL3']",0.008628812802799974,0,0
130,aerobic electron transport chain (GO:0019646),0.0002611488662379769,4.016910806043408,33.14120102950679,"['NDUFB10', 'NDUFA10', 'NDUFB3', 'NDUFA1', 'UQCRFS1', 'SDHC', 'NDUFS1', 'UQCRC2', 'CYC1', 'NDUFAF1', 'COX10']",0.00875945128434863,0,0
131,fatty acid catabolic process (GO:0009062),0.0002611488662379769,4.016910806043408,33.14120102950679,"['ALDH3A2', 'ACADVL', 'MECR', 'ECHS1', 'AUH', 'CPT2', 'SCP2', 'PCCA', 'PCCB', 'HSD17B4', 'SLC27A4']",0.00875945128434863,0,0
